transition_date,transition_hour,line,transfer_type,number_of_passage,number_of_passenger,product_kind,transaction_type_desc,town,line_name,station_poi_desc_cd
2024-09-21,0,YENIKAPI - HAVALIMANI,Normal,1,1,INDIRIMLI1,Indirimli Abonman,FATIH,M1,YENIKAPI
2024-09-21,0,YENIKAPI - HACIOSMAN,Normal,1,1,TAM,Tam Kontur,SISLI,M2,SISLI GUNEY
2024-09-21,0,YENIKAPI - HACIOSMAN,Normal,1,1,UCRETSIZ,Ucretsiz,BEYOGLU,M2,SISHANE KUZEY
2024-09-21,0,USKUDAR-CEKMEKOY,Normal,1,1,INDIRIMLI1,Indirimli Abonman,CEKMEKOY,M5,CEKMEKOY 2
2024-09-21,0,HALKALI - GEBZE,Normal,1,1,UCRETSIZ,Ucretsiz,FATIH,MARMARAY,SIRKECI-1
2024-09-21,0,TOPKAPI-HABIBLER,Normal,1,1,INDIRIMLI1,Indirimli Abonman,EYUPSULTAN,T4,DEMIRKAPI
2024-09-21,0,TOPKAPI-HABIBLER,Normal,1,1,INDIRIMLI1,Indirimli Abonman,ZEYTINBURNU,T4,TOPKAPI
2024-09-21,0,KADIKOY-KARTAL,Normal,1,1,INDIRIMLI1,Indirimli Kontur,PENDIK,M4,YAYALAR
2024-09-21,0,USKUDAR-CEKMEKOY,Normal,1,1,TAM,Tam Kontur,SANCAKTEPE,M5,SANCAKTEPE
2024-09-21,0,KADIKOY-KARTAL,Aktarma,1,1,INDIRIMLI1,Indirimli Aktarma,ATASEHIR,M4,KOZYATAGI
2024-09-21,0,YENIKAPI - HAVALIMANI,Normal,1,1,UCRETSIZ,Ucretsiz,BAYRAMPASA,M1,KARTALTEPE
2024-09-21,0,USKUDAR-CEKMEKOY,Normal,1,1,INDIRIMLI1,Indirimli Kontur,UMRANIYE,M5,CARSI
2024-09-21,0,TOPKAPI-HABIBLER,Normal,4,4,INDIRIMLI1,Indirimli Abonman,ZEYTINBURNU,T4,TOPKAPI
2024-09-21,0,YENIKAPI - HAVALIMANI,Normal,1,1,INDIRIMLI1,Indirimli Abonman,FATIH,M1,AKSARAY
2024-09-21,0,HALKALI - GEBZE,Normal,2,2,INDIRIMLI1,Indirimli Abonman,USKUDAR,MARMARAY,USKUDAR-1
2024-09-21,0,YENIKAPI - HACIOSMAN,Normal,1,1,INDIRIMLI1,Indirimli Abonman,SARIYER,M2,SANAYI MAH. GUNEY
2024-09-21,0,KABATAS-MAHMUTBEY,Normal,1,1,UCRETSIZ,Ucretsiz,,M7,GOZTEPE BATI
2024-09-21,0,HALKALI - GEBZE,Normal,1,1,INDIRIMLI1,Indirimli Kontur,KADIKOY,MARMARAY,SOGUTLUCESME
2024-09-21,0,KABATAS-MAHMUTBEY,Normal,1,1,INDIRIMLI1,Tam Kontur,,M7,MAHMUTBEY M7 HOL 1
2024-09-21,0,KABATAS-BAGCILAR,Normal,3,2,TAM,Tam Kontur,BEYOGLU,T1,TOPHANE
2024-09-21,0,KIRAZLI-BASAKSEHIR/METROKENT,Normal,1,1,INDIRIMLI1,Indirimli Abonman,BAGCILAR,M3,ILKYUVA
2024-09-21,0,YENIKAPI - HACIOSMAN,Normal,1,1,INDIRIMLI1,Indirimli Abonman,FATIH,M2,HALIC GUNEY
2024-09-21,0,TOPKAPI-HABIBLER,Normal,1,1,TAM,Tam Kontur,EYUPSULTAN,T4,SEHITLIK
2024-09-21,0,USKUDAR-CEKMEKOY,Normal,1,1,INDIRIMLI1,Indirimli Abonman,UMRANIYE,M5,CAKMAK
2024-09-21,0,GAYRETTEPE-ISTANBUL YENI HAVALIMA,Normal,1,1,TAM,TekliBilet Tarifeli,KAGITHANE,TCDD-GH,KAGITHANE
2024-09-21,0,KADIKOY-KARTAL,Normal,1,1,INDIRIMLI1,Tam Kontur,KADIKOY,M4,KADIKOY (BATI)
2024-09-21,0,YENIKAPI - HACIOSMAN,Normal,1,1,TAM,Tam Kontur,FATIH,M2,HALIC GUNEY
2024-09-21,0,KADIKOY-KARTAL,Normal,3,3,INDIRIMLI1,Indirimli Abonman,KADIKOY,M4,KADIKOY (DOGU)
2024-09-21,0,KABATAS-BAGCILAR,Normal,1,1,TAM,Tam Kontur,ZEYTINBURNU,T1,MERKEZEFENDI
2024-09-21,0,HALKALI - GEBZE,Normal,1,1,TAM,Tam Abonman,FATIH,MARMARAY,SIRKECI-1
2024-09-21,0,KABATAS-MAHMUTBEY,Normal,1,1,INDIRIMLI2,Indirimli Tip 2 Kontur,,M7,MAHMUTBEY M7 HOL 2
2024-09-21,0,KABATAS-BAGCILAR,Normal,1,1,TAM,Tam Kontur,FATIH,T1,BEYAZIT
2024-09-21,0,KABATAS-BAGCILAR,Normal,1,1,INDIRIMLI1,Indirimli Abonman,BEYOGLU,T1,TOPHANE
2024-09-21,0,TOPKAPI-HABIBLER,Normal,1,1,TAM,Tam Kontur,GAZIOSMANPASA,T4,BEREC
2024-09-21,0,YENIKAPI - HACIOSMAN,Normal,1,1,INDIRIMLI1,Indirimli Kontur,SISLI,M2,SISLI GUNEY
2024-09-21,0,TAKSIM - KABATAS,Normal,1,1,INDIRIMLI1,Indirimli Abonman,BEYOGLU,F1,TAKSIM
2024-09-21,0,KADIKOY-KARTAL,Aktarma,1,1,TAM,Tam Aktarma,KADIKOY,M4,KADIKOY (DOGU)
2024-09-21,0,YENIKAPI - HAVALIMANI,Normal,1,1,INDIRIMLI1,Indirimli Kontur,FATIH,M1,AKSARAY 1
2024-09-21,0,EMINONU-ALIBEYKOY,Normal,1,1,INDIRIMLI1,Indirimli Kontur,FATIH,T5,CEP OTOGAR
2024-09-21,0,KIRAZLI-BASAKSEHIR/METROKENT,Normal,1,1,INDIRIMLI1,Indirimli Kontur,BAGCILAR,M3,KAYASEHIR MERKEZ
2024-09-21,0,KADIKOY-KARTAL,Normal,1,1,INDIRIMLI1,Indirimli Abonman,KADIKOY,M4,BOSTANCI (DOGU)
2024-09-21,0,YENIKAPI - HACIOSMAN,Normal,3,3,INDIRIMLI1,Indirimli Kontur,BEYOGLU,M2,TAKSIM GUNEY
2024-09-21,0,HALKALI - GEBZE,Normal,3,3,TAM,Tam Kontur,KADIKOY,MARMARAY,AYRILIKCESMESI
2024-09-21,0,HALKALI - GEBZE,Normal,1,1,TAM,Tam Kontur,MALTEPE,MARMARAY,IDEALTEPE
2024-09-21,0,YENIKAPI - HACIOSMAN,Normal,1,1,TAM,Tam Abonman,BEYOGLU,M2,SISHANE KUZEY
2024-09-21,0,TOPKAPI-HABIBLER,Normal,1,1,INDIRIMLI1,Indirimli Abonman,EYUPSULTAN,T4,SEHITLIK
2024-09-21,0,TOPKAPI-HABIBLER,Normal,1,1,TAM,Tam Kontur,EYUPSULTAN,T4,TOPCULAR
2024-09-21,0,KABATAS-BAGCILAR,Normal,3,2,TAM,Tam Kontur,FATIH,T1,YUSUFPASA
2024-09-21,0,YENIKAPI - HACIOSMAN,Normal,2,2,TAM,Tam Kontur,BEYOGLU,M2,TAKSIM GUNEY
2024-09-21,0,BAHARIYE-OLIMPIYAT,Normal,9,9,GIRIS_CIKIS,Tam Kontur,KUCUKCEKMECE,M9,M9 IKITELLI SANAYI
2024-09-21,0,YENIKAPI - HACIOSMAN,Normal,5,5,INDIRIMLI1,Indirimli Abonman,BEYOGLU,M2,TAKSIM GUNEY
2024-09-21,0,KABATAS-MAHMUTBEY,Normal,1,1,TAM,Tam Abonman,,M7,YESILPINAR
2024-09-21,0,KADIKOY-KARTAL,Normal,2,2,TAM,Tam Kontur,KADIKOY,M4,KADIKOY (DOGU)
2024-09-21,0,HALKALI - GEBZE,Normal,1,1,TAM,Tam Kontur,MALTEPE,MARMARAY,MALTEPE
2024-09-21,0,YENIKAPI - HAVALIMANI,Normal,1,1,TAM,Tam Kontur,BAYRAMPASA,M1,KARTALTEPE
2024-09-21,0,HALKALI - GEBZE,Normal,1,1,INDIRIMLI2,Indirimli Tip 2 Kontur,KADIKOY,MARMARAY,FENERYOLU
2024-09-21,0,KADIKOY-KARTAL,Normal,1,1,INDIRIMLI1,Indirimli Kontur,KADIKOY,M4,KADIKOY (BATI)
2024-09-21,0,KADIKOY-KARTAL,Normal,2,2,TAM,Tam Kontur,KADIKOY,M4,YENISAHRA
2024-09-21,0,YENIKAPI - HAVALIMANI,Normal,1,1,TAM,Tam Kontur,BAKIRKOY,M1,YENIBOSNA
2024-09-21,0,HALKALI - GEBZE,Normal,2,2,INDIRIMLI1,Indirimli Abonman,BAKIRKOY,MARMARAY,FLORYA AQUA
2024-09-21,0,YENIKAPI - HACIOSMAN,Normal,1,1,UCRETSIZ,Ucretsiz,BEYOGLU,M2,SISHANE KUZEY
2024-09-21,0,YENIKAPI - HAVALIMANI,Normal,1,1,TAM,Tam Kontur,EYUPSULTAN,M1,BAYRAMPASA
2024-09-21,0,KADIKOY-KARTAL,Normal,1,1,INDIRIMLI1,Indirimli Abonman,ATASEHIR,M4,KOZYATAGI
2024-09-21,0,KABATAS-BAGCILAR,Normal,2,2,TAM,Tam Kontur,FATIH,T1,AKSARAY
2024-09-21,0,YENIKAPI - HACIOSMAN,Normal,4,4,INDIRIMLI1,Indirimli Abonman,SISLI,M2,OSMANBEY 2 GUNEY
2024-09-21,0,HALKALI - GEBZE,Normal,1,1,INDIRIMLI1,Indirimli Abonman,ZEYTINBURNU,MARMARAY,ZEYTINBURNU
2024-09-21,0,KADIKOY-KARTAL,Normal,1,1,INDIRIMLI1,Indirimli Abonman,PENDIK,M4,SABIHA GOKCEN HAVALIMANI
2024-09-21,0,KABATAS-BAGCILAR,Normal,1,1,INDIRIMLI1,Indirimli Abonman,BAKIRKOY,T1,ZEYTINBURNU 2
2024-09-21,0,HALKALI - GEBZE,Normal,1,1,INDIRIMLI1,Indirimli Abonman,FATIH,MARMARAY,YENIKAPI-2
2024-09-21,0,HALKALI - GEBZE,Normal,1,1,INDIRIMLI1,Indirimli Abonman,KADIKOY,MARMARAY,BOSTANCI-2
2024-09-21,0,KADIKOY-KARTAL,Normal,1,1,INDIRIMLI1,Tam Kontur,KADIKOY,M4,YENISAHRA
2024-09-21,0,YENIKAPI - HAVALIMANI,Normal,1,1,INDIRIMLI1,Indirimli Abonman,GUNGOREN,M1,MERTER
2024-09-21,0,HALKALI - GEBZE,Normal,1,1,INDIRIMLI1,Tam Kontur,MALTEPE,MARMARAY,IDEALTEPE
2024-09-21,0,KADIKOY-KARTAL,Normal,3,3,INDIRIMLI1,Indirimli Kontur,KADIKOY,M4,KADIKOY (DOGU)
2024-09-21,0,TOPKAPI-HABIBLER,Normal,1,1,INDIRIMLI1,Indirimli Abonman,GAZIOSMANPASA,T4,BEREC
2024-09-21,0,YENIKAPI - HAVALIMANI,Normal,1,1,INDIRIMLI1,Indirimli Abonman,FATIH,M1,ULUBATLI
2024-09-21,0,HALKALI - GEBZE,Normal,1,1,TAM,Tam Kontur,FATIH,MARMARAY,YENIKAPI-2
2024-09-21,0,BAHARIYE-OLIMPIYAT,Normal,1,1,PERSONEL,Tam Kontur,BAHCELIEVLER,M9,COBANCESME
2024-09-21,0,HALKALI - GEBZE,Normal,1,1,TAM,Tam Kontur,KADIKOY,MARMARAY,SUADIYE
2024-09-21,0,HALKALI - GEBZE,Normal,2,2,INDIRIMLI1,Indirimli Abonman,MALTEPE,MARMARAY,SUREYYA PLAJI
2024-09-21,0,YENIKAPI - HAVALIMANI,Normal,1,1,INDIRIMLI1,Indirimli Kontur,ESENLER,M1,ESENLER
2024-09-21,0,HALKALI - GEBZE,Normal,1,1,TAM,Tam Kontur,USKUDAR,MARMARAY,USKUDAR-1
2024-09-21,0,YENIKAPI - HACIOSMAN,Aktarma,2,2,INDIRIMLI2,Indirimli Tip 2 Aktarma,BEYOGLU,M2,TAKSIM GUNEY
2024-09-21,0,HALKALI - GEBZE,Normal,4,4,TAM,Tam Kontur,FATIH,MARMARAY,SIRKECI-1
2024-09-21,0,HALKALI - GEBZE,Normal,1,1,TAM,Tam Kontur,KADIKOY,MARMARAY,ERENKOY
2024-09-22,0,KIRAZLI-BASAKSEHIR/METROKENT,Normal,2,2,INDIRIMLI1,Indirimli Abonman,GUNGOREN,M3,MAHMUTBEY M7 HOL 4
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,TAM,Tam Kontur,BAKIRKOY,MARMARAY,FLORYA AQUA
2024-09-22,0,TOPKAPI-HABIBLER,Aktarma,2,2,TAM,Tam Aktarma,ZEYTINBURNU,T4,TOPKAPI
2024-09-22,0,TOPKAPI-HABIBLER,Aktarma,1,1,INDIRIMLI1,Indirimli Aktarma,ZEYTINBURNU,T4,TOPKAPI
2024-09-22,0,USKUDAR-CEKMEKOY,Normal,1,1,INDIRIMLI1,Indirimli Kontur,CEKMEKOY,M5,CEKMEKOY 2
2024-09-22,0,HALKALI - GEBZE,Normal,2,1,TAM,Tam Kontur,BAKIRKOY,MARMARAY,ATAKOY
2024-09-22,0,YENIKAPI - HAVALIMANI,Normal,1,1,TAM,Tam Kontur,ESENLER,M1,ESENLER
2024-09-22,0,KADIKOY-KARTAL,Normal,1,1,UCRETSIZ,Ucretsiz,PENDIK,M4,SABIHA GOKCEN HAVALIMANI
2024-09-22,0,YENIKAPI - HAVALIMANI,Normal,1,1,INDIRIMLI1,Indirimli Abonman,ESENLER,M1,MENDERES
2024-09-22,0,KABATAS-BAGCILAR,Normal,1,1,UCRETSIZ,Ucretsiz,ZEYTINBURNU,T1,ATATURK OGRENCI YURDU
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,UCRETSIZ,Ucretsiz,KADIKOY,MARMARAY,SOGUTLUCESME
2024-09-22,0,KABATAS-BAGCILAR,Normal,2,1,TAM,Tam Kontur,ZEYTINBURNU,T1,ATATURK OGRENCI YURDU
2024-09-22,0,KADIKOY-KARTAL,Normal,2,2,INDIRIMLI1,Indirimli Abonman,PENDIK,M4,SABIHA GOKCEN HAVALIMANI
2024-09-22,0,KABATAS-MAHMUTBEY,Normal,1,1,INDIRIMLI1,Indirimli Abonman,,M7,ALIBEYKOY DOGU
2024-09-22,0,YENIKAPI - HAVALIMANI,Normal,2,2,INDIRIMLI1,Indirimli Abonman,BAYRAMPASA,M1,OTOGAR 1
2024-09-22,0,YENIKAPI - HACIOSMAN,Normal,1,1,TAM,Tam Abonman,BEYOGLU,M2,TAKSIM GUNEY
2024-09-22,0,USKUDAR-CEKMEKOY,Normal,1,1,TAM,Tam Abonman,USKUDAR,M5,ALTUNIZADE 1
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,INDIRIMLI1,Indirimli Kontur,KADIKOY,MARMARAY,AYRILIKCESMESI
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,TAM,Tam Kontur,KADIKOY,MARMARAY,BOSTANCI-1
2024-09-22,0,TOPKAPI-HABIBLER,Normal,2,2,INDIRIMLI1,Indirimli Abonman,ZEYTINBURNU,T4,TOPKAPI
2024-09-22,0,YENIKAPI - HACIOSMAN,Normal,1,1,TAM,Tam Kontur,FATIH,M2,HALIC KUZEY
2024-09-22,0,KIRAZLI-BASAKSEHIR/METROKENT,Aktarma,1,1,TAM,Tam Aktarma,GUNGOREN,M3,MAHMUTBEY M7 HOL 3
2024-09-22,0,USKUDAR-CEKMEKOY,Normal,7,7,INDIRIMLI1,Indirimli Abonman,USKUDAR,M5,USKUDAR 2
2024-09-22,0,USKUDAR-CEKMEKOY,Normal,1,1,INDIRIMLI1,Indirimli Abonman,USKUDAR,M5,USKUDAR 1
2024-09-22,0,KABATAS-MAHMUTBEY,Normal,1,1,TAM,Tam Kontur,,M7,CAGLAYAN BATI
2024-09-22,0,USKUDAR-CEKMEKOY,Normal,1,1,INDIRIMLI1,Indirimli Kontur,SANCAKTEPE,M5,SARIGAZI
2024-09-22,0,KIRAZLI-BASAKSEHIR/METROKENT,Normal,1,1,UCRETSIZ,Ucretsiz,GUNGOREN,M3,MAHMUTBEY M7 HOL 3
2024-09-22,0,YENIKAPI - HACIOSMAN,Normal,1,1,INDIRIMLI1,Indirimli Abonman,BEYOGLU,M2,SISHANE KUZEY
2024-09-22,0,KABATAS-MAHMUTBEY,Normal,1,1,INDIRIMLI1,Indirimli Kontur,,M7,KAGITHANE DOGU
2024-09-22,0,KABATAS-BAGCILAR,Normal,1,1,INDIRIMLI1,Indirimli Abonman,ZEYTINBURNU,T1,MERKEZEFENDI
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,INDIRIMLI1,Indirimli Kontur,BAKIRKOY,MARMARAY,BAKIRKOY-2
2024-09-22,0,TOPKAPI-HABIBLER,Normal,1,1,TAM,Tam Kontur,ZEYTINBURNU,T4,TOPKAPI
2024-09-22,0,EMINONU-ALIBEYKOY,Normal,1,1,INDIRIMLI1,Indirimli Abonman,FATIH,T5,CIBALI
2024-09-22,0,YENIKAPI - HACIOSMAN,Normal,2,2,TAM,Tam Kontur,BEYOGLU,M2,SISHANE KUZEY
2024-09-22,0,YENIKAPI - HAVALIMANI,Normal,1,1,TAM,Tam Kontur,BAKIRKOY,M1,ZEYTINBURNU
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,TAM,Tam Abonman,KADIKOY,MARMARAY,SOGUTLUCESME
2024-09-22,0,EMINONU-ALIBEYKOY,Normal,1,1,TAM,Tam Kontur,FATIH,T5,UNIVERSITE
2024-09-22,0,KABATAS-MAHMUTBEY,Aktarma,1,1,INDIRIMLI1,Tam Aktarma,,M7,MECIDIYEKOY BATI
2024-09-22,0,KADIKOY-KARTAL,Normal,1,1,INDIRIMLI1,Indirimli Kontur,USKUDAR,M4,UNALAN
2024-09-22,0,KADIKOY-KARTAL,Normal,1,1,INDIRIMLI1,Indirimli Abonman,KADIKOY,M4,YENISAHRA
2024-09-22,0,USKUDAR-CEKMEKOY,Normal,1,1,INDIRIMLI1,Indirimli Abonman,USKUDAR,M5,ALTUNIZADE 2
2024-09-22,0,YENIKAPI - HACIOSMAN,Normal,1,1,TAM,Tam Abonman,SISLI,M2,GAYRETTEPE
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,TAM,Tam Kontur,USKUDAR,MARMARAY,USKUDAR-1
2024-09-22,0,EMINONU-ALIBEYKOY,Normal,1,1,TAM,Tam Abonman,FATIH,T5,KUCUKPAZAR
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,UCRETSIZ,Ucretsiz,KADIKOY,MARMARAY,SOGUTLUCESME
2024-09-22,0,YENIKAPI - HAVALIMANI,Normal,1,1,INDIRIMLI2,Indirimli Tip 2 Kontur,BAHCELIEVLER,M1,BAHCELIEVLER
2024-09-22,0,HALKALI - GEBZE,Normal,6,6,INDIRIMLI1,Indirimli Kontur,KADIKOY,MARMARAY,SOGUTLUCESME
2024-09-22,0,USKUDAR-CEKMEKOY,Aktarma,2,2,TAM,Tam Aktarma,USKUDAR,M5,ALTUNIZADE 1
2024-09-22,0,KIRAZLI-BASAKSEHIR/METROKENT,Aktarma,2,2,TAM,Tam Aktarma,GUNGOREN,M3,MAHMUTBEY M7 HOL 4
2024-09-22,0,USKUDAR-CEKMEKOY,Aktarma,1,1,TAM,Tam Aktarma,USKUDAR,M5,USKUDAR 2
2024-09-22,0,KADIKOY-KARTAL,Normal,1,1,INDIRIMLI1,Tam Kontur,PENDIK,M4,PENDIK (DOGU)
2024-09-22,0,KABATAS-MAHMUTBEY,Normal,2,2,INDIRIMLI1,Indirimli Abonman,BESIKTAS,M7,M7 YILDIZ 1
2024-09-22,0,GAYRETTEPE-ISTANBUL YENI HAVALIMA,Normal,1,1,INDIRIMLI1,Indirimli Kontur,KAGITHANE,TCDD-GH,KAGITHANE
2024-09-22,0,YENIKAPI - HAVALIMANI,Normal,3,3,TAM,Tam Kontur,BAGCILAR,M1,UCYUZLU
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,PERSONEL,Tam Kontur,KADIKOY,MARMARAY,AYRILIKCESMESI
2024-09-22,0,YENIKAPI - HAVALIMANI,Normal,1,1,TAM,Tam Kontur,BAHCELIEVLER,M1,BAHCELIEVLER
2024-09-22,0,KABATAS-MAHMUTBEY,Normal,1,1,INDIRIMLI1,Indirimli Abonman,,M7,MECIDIYEKOY BATI
2024-09-22,0,KABATAS-BAGCILAR,Normal,1,1,INDIRIMLI1,Indirimli Abonman,FATIH,T1,SIRKECI
2024-09-22,0,KADIKOY-KARTAL,Normal,2,2,INDIRIMLI1,Indirimli Abonman,KADIKOY,M4,KADIKOY (DOGU)
2024-09-22,0,YENIKAPI - HACIOSMAN,Normal,1,1,TAM,Tam Kontur,BEYOGLU,M2,TAKSIM GUNEY
2024-09-22,0,YENIKAPI - HAVALIMANI,Normal,1,1,TAM,Tam Kontur,BAGCILAR,M1,BAGCILAR MEYDAN
2024-09-22,0,KABATAS-BAGCILAR,Normal,1,1,TAM,Tam Kontur,GUNGOREN,T1,SOGANLI
2024-09-22,0,KABATAS-MAHMUTBEY,Normal,1,1,INDIRIMLI1,Indirimli Abonman,,M7,KAGITHANE DOGU
2024-09-22,0,YENIKAPI - HACIOSMAN,Normal,1,1,INDIRIMLI1,Indirimli Abonman,SISLI,M2,LEVENT 2 KUZEY
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,INDIRIMLI1,Indirimli Abonman,USKUDAR,MARMARAY,USKUDAR-3
2024-09-22,0,BAHARIYE-OLIMPIYAT,Normal,1,1,PERSONEL,Tam Kontur,BAHCELIEVLER,M9,COBANCESME
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,INDIRIMLI1,Indirimli Abonman,BAKIRKOY,MARMARAY,BAKIRKOY-2
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,UCRETSIZ,Ucretsiz,KARTAL,MARMARAY,ATALAR
2024-09-22,0,YENIKAPI - HACIOSMAN,Normal,2,2,INDIRIMLI1,Indirimli Abonman,SISLI,M2,OSMANBEY 2 GUNEY
2024-09-22,0,TOPKAPI-HABIBLER,Normal,1,1,TAM,Tam Kontur,SULTANGAZI,T4,YENIMAHALLE
2024-09-22,0,GAYRETTEPE-ISTANBUL YENI HAVALIMA,Normal,1,1,TAM,Tam Kontur,KAGITHANE,TCDD-GH,KAGITHANE
2024-09-22,0,KABATAS-BAGCILAR,Normal,1,1,TAM,Tam Kontur,FATIH,T1,FINDIKZADE
2024-09-22,0,YENIKAPI - HACIOSMAN,Normal,1,1,INDIRIMLI1,Indirimli Abonman,FATIH,M2,VEZNECILER KUZEY
2024-09-22,0,EMINONU-ALIBEYKOY,Aktarma,1,1,INDIRIMLI1,Indirimli Aktarma,FATIH,T5,KUCUKPAZAR
2024-09-22,0,KIRAZLI-BASAKSEHIR/METROKENT,Normal,1,1,INDIRIMLI1,Indirimli Abonman,GUNGOREN,M3,MAHMUTBEY M7 HOL 3
2024-09-22,0,KABATAS-MAHMUTBEY,Normal,2,2,INDIRIMLI1,Indirimli Abonman,,M7,KARADENIZ MAH. BATI
2024-09-22,0,TOPKAPI-HABIBLER,Normal,1,1,TAM,Tam Abonman,ZEYTINBURNU,T4,TOPKAPI
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,INDIRIMLI1,Tam Kontur,KADIKOY,MARMARAY,SOGUTLUCESME
2024-09-22,0,YENIKAPI - HACIOSMAN,Normal,1,1,TAM,Tam Kontur,SISLI,M2,ITU GUNEY
2024-09-22,0,KABATAS-BAGCILAR,Normal,1,1,TAM,Tam Kontur,BEYOGLU,T1,TOPHANE
2024-09-22,0,YENIKAPI - HACIOSMAN,Normal,1,1,INDIRIMLI1,Indirimli Kontur,BEYOGLU,M2,TAKSIM GUNEY
2024-09-22,0,KADIKOY-KARTAL,Normal,1,1,INDIRIMLI1,Tam Kontur,PENDIK,M4,SABIHA GOKCEN HAVALIMANI
2024-09-22,0,YENIKAPI - HACIOSMAN,Normal,1,1,INDIRIMLI1,Indirimli Abonman,SISLI,M2,SISLI 2 KUZEY
2024-09-22,0,USKUDAR-CEKMEKOY,Aktarma,1,1,INDIRIMLI1,Indirimli Aktarma,USKUDAR,M5,USKUDAR 1
2024-09-22,0,USKUDAR-CEKMEKOY,Normal,1,1,INDIRIMLI1,Indirimli Abonman,USKUDAR,M5,KISIKLI
2024-09-22,0,YENIKAPI - HACIOSMAN,Normal,5,5,INDIRIMLI1,Indirimli Abonman,BEYOGLU,M2,TAKSIM GUNEY
2024-09-22,0,YENIKAPI - HAVALIMANI,Normal,4,3,TAM,Tam Kontur,FATIH,M1,AKSARAY
2024-09-22,0,HALKALI - GEBZE,Normal,2,2,TAM,Tam Kontur,PENDIK,MARMARAY,PENDIK
2024-09-22,0,KIRAZLI-BASAKSEHIR/METROKENT,Aktarma,1,1,INDIRIMLI1,Indirimli Aktarma,GUNGOREN,M3,MAHMUTBEY M7 HOL 3
2024-09-22,0,USKUDAR-CEKMEKOY,Normal,1,1,TAM,Tam Kontur,USKUDAR,M5,USKUDAR 1
2024-09-22,0,TOPKAPI-HABIBLER,Normal,1,1,INDIRIMLI1,Tam Kontur,EYUPSULTAN,T4,SEHITLIK
2024-09-22,0,KABATAS-MAHMUTBEY,Normal,1,1,INDIRIMLI1,Indirimli Kontur,,M7,KARADENIZ MAH. BATI
2024-09-22,0,YENIKAPI - HAVALIMANI,Normal,1,1,TAM,Tam Kontur,BAYRAMPASA,M1,OTOGAR 1
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,UCRETSIZ,Tam Kontur,BAKIRKOY,MARMARAY,YESILKOY
2024-09-22,0,KABATAS-BAGCILAR,Normal,1,1,TAM,Tam Kontur,ZEYTINBURNU,T1,AKSEMSETTIN
2024-09-22,0,KABATAS-BAGCILAR,Normal,1,1,TAM,Tam Kontur,ZEYTINBURNU,T1,MERKEZEFENDI
2024-09-22,0,YENIKAPI - HACIOSMAN,Normal,1,1,TAM,Tam Kontur,BEYOGLU,M2,TAKSIM GUNEY
2024-09-22,0,KABATAS-MAHMUTBEY,Normal,1,1,TAM,Tam Kontur,,M7,MECIDIYEKOY BATI
2024-09-22,0,USKUDAR-CEKMEKOY,Aktarma,1,1,TAM,Tam Aktarma,USKUDAR,M5,USKUDAR 2
2024-09-22,0,KABATAS-MAHMUTBEY,Normal,1,1,INDIRIMLI1,Indirimli Kontur,,M7,MECIDIYEKOY DOGU
2024-09-22,0,TOPKAPI-HABIBLER,Aktarma,1,1,TAM,Tam Aktarma,SULTANGAZI,T4,YENIMAHALLE
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,TAM,Tam Kontur,MALTEPE,MARMARAY,IDEALTEPE
2024-09-22,0,YENIKAPI - HACIOSMAN,Normal,1,1,INDIRIMLI1,Tam Kontur,BEYOGLU,M2,SISHANE GUNEY
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,TAM,Tam Kontur,KADIKOY,MARMARAY,BOSTANCI-1
2024-09-22,0,TOPKAPI-HABIBLER,Normal,1,1,INDIRIMLI1,Indirimli Abonman,SULTANGAZI,T4,YENIMAHALLE
2024-09-22,0,KABATAS-MAHMUTBEY,Normal,1,1,TAM,Tam Kontur,,M7,KAGITHANE DOGU
2024-09-22,0,KIRAZLI-BASAKSEHIR/METROKENT,Aktarma,1,1,INDIRIMLI1,Tam Aktarma,GUNGOREN,M3,MAHMUTBEY M7 HOL 3
2024-09-22,0,KADIKOY-KARTAL,Normal,1,1,UCRETSIZ,Ucretsiz,KADIKOY,M4,YENISAHRA
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,INDIRIMLI1,Indirimli Abonman,KADIKOY,MARMARAY,BOSTANCI-1
2024-09-22,0,KABATAS-MAHMUTBEY,Normal,1,1,INDIRIMLI1,Indirimli Abonman,,M7,CAGLAYAN BATI
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,TAM,Tam Kontur,FATIH,MARMARAY,YENIKAPI-1
